,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30
42,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.9256406426429749,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243
43,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.892592191696167,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372
44,"No, he is not here. I am taking his place.",0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.6777766346931458,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989,0.011111150495707989
45,It won't take long.,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.7583324909210205,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773
46,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.0037037234287708998,0.8925919532775879,0.0037037234287708998
47,Why does it have to be in private? We don't have a ton of time. ,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.7583320140838623,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691
48,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.9355549216270447,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325,0.002222242299467325
49,"I'd really prefer just to wait until the brief, if that is ok.",0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.8388885855674744,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674,0.005555565003305674
50,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.9395829439163208,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391,0.002083346014842391
51,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.892592191696167,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846
52,"No, he is not here. I am taking his place.",0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.6777766346931458,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563
53,The plan was to use one large aid station with American medics running it. How is this way better?,0.0027778104413300753,0.1036791279911995,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.23292453587055206,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.5883954167366028,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753,0.0027778104413300753
54,"No, he is not here. I am taking his place.",0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.6777766346931458,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563
55,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.8925919532775879,0.003703723894432187
56,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.91944420337677,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733
57,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.005555576644837856,0.005555576644837856,0.8388882875442505,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856,0.005555576644837856
58,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.8388885259628296,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972
59,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.9462960958480835,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296
