,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28
45,It won't take long.,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.758927583694458,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085
46,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.892856776714325,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219
47,Why does it have to be in private? We don't have a ton of time. ,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.7589266300201416,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771,0.008928641676902771
48,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.9357139468193054,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483,0.0023809655103832483
49,"I'd really prefer just to wait until the brief, if that is ok.",0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.839285135269165,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904,0.005952402483671904
50,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.9397318363189697,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577,0.0022321543656289577
51,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.6327762603759766,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.26404818892478943,0.003968289587646723
52,"No, he is not here. I am taking his place.",0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.6785703897476196,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785
53,The plan was to use one large aid station with American medics running it. How is this way better?,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.919642448425293,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066
54,"No, he is not here. I am taking his place.",0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.6785703897476196,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785
55,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.892856776714325,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219
56,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.9196425676345825,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239
57,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.8392848968505859,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005
58,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.8392850160598755,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489
59,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.9464284181594849,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397
60,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.9464284181594849,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397,0.001984134316444397
61,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.9196423888206482,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112,0.002976206364110112
62,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.9035710096359253,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903
