,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
62,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.9049992561340332,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574
63,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005555587820708752,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.8944438695907593,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.005555587820708752,0.0055555906146764755,0.005555587820708752
64,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.9366660714149475,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807
65,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.005555575247853994,0.8944441080093384,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994
66,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.8642854690551758,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874
67,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.8944441676139832,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983
68,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.00555557431653142,0.8944441080093384,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142
69,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.9208330512046814,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486
70,"I'd really prefer just to wait until the brief, if that is ok.",0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333384059369564,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.8416658043861389,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415
71,I don't have any questions right now.,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.7624983191490173,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529,0.012500087730586529
72,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.9269226789474487,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785
73,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.8812494874000549,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209
74,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.8812494874000549,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.006250029429793358,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705
75,Can you explain to me why we are setting up two individual aid stations?,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.8642850518226624,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803
76,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.9136360287666321,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308
77,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.8812494874000549,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705
78,"Hello, sir. Have you eaten yet?",0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.8099989295005798
79,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.33784690499305725,0.6171525716781616,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023
80,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.004166703205555677,0.920832633972168,0.004166703205555677,0.004166703205555677,0.004166703205555677
81,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.12306376546621323,0.8319357633590698,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023,0.0025000290479511023
82,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.9321426153182983,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537
